evolution$generation,evolution$evaluated,tpsAuChamp,qPrésenceBrousse,fréquenceRéu,participants,probaDiscu,probaDenonce,objective$om_delatMil,objective$om_trees,evolution$samples,qPrésenceBrousse,om_underTrees,tpsAuChamp,participants,fréquenceRéu,nombreBergers,probaDiscu,SRepreZ,om_nbCoupe,mySeed,om_delatMil,SPop,om_charette,om_stockMil,coordination,nbSurveillants,nbProTGMax,om_trees,om_ticks,engagésInitiaux,probaDenonce,RNA,nbChampsVisités,om_delatArbres,nbCoupeurs,om_caughtCutter
3090,10119,21.106149858286237,0.4412555045384601,1.0,13.440328704747714,35.22769431447803,54.71074462442256,165.85560439560425,128.5,2,"[0.4412555045384601,0.4412555045384601]","[20.169999999999998,26.19]","[21.106149858286237,21.106149858286237]","[13.440328704747714,13.440328704747714]","[1.0,1.0]","[5.0,5.0]","[35.22769431447803,35.22769431447803]","[false,false]","[899.0,933.0]","[-1046936061,-1083432475]","[85.78263736263716,245.92857142857136]","[true,true]","[49.0,47.0]","[42845.44319999852,42842.68879999815]","[false,false]","[8.0,8.0]","[35.0,35.0]","[88.0,169.0]","[8396.0,8396.0]","[40.0,40.0]","[54.71074462442256,54.71074462442256]","[true,true]","[5.0,5.0]","[-447.0,-366.0]","[10.0,10.0]","[17.0,12.0]"
3090,10119,20.0,0.4120959964830012,1.0,11.620872493540883,23.503433444308115,43.95181902377746,182.17303370786522,93.0,1,"[0.4120959964830012]","[22.17]","[20.0]","[11.620872493540883]","[1.0]","[5.0]","[23.503433444308115]","[false]","[752.0]","[-1291902807]","[182.17303370786522]","[true]","[59.0]","[41348.301599998194]","[false]","[8.0]","[35.0]","[93.0]","[8396.0]","[40.0]","[43.95181902377746]","[true]","[5.0]","[-442.0]","[10.0]","[8.0]"
3090,10119,72.12297437215221,0.7309100660203547,4.093399845586955,17.281495287075415,71.66060790449805,72.86542843731198,181.70199976093704,5166.0,2,"[0.7309100660203547,0.7309100660203547]","[91.69,91.16]","[72.12297437215221,72.12297437215221]","[17.281495287075415,17.281495287075415]","[4.093399845586955,4.093399845586955]","[5.0,5.0]","[71.66060790449805,71.66060790449805]","[false,false]","[150.0,143.0]","[-853287943,762436672]","[435.52719101123586,-72.12319148936177]","[true,true]","[27.0,27.0]","[51437.167999994344,52789.07759999405]","[false,false]","[8.0,8.0]","[35.0,35.0]","[5035.0,5297.0]","[8396.0,8396.0]","[40.0,40.0]","[72.86542843731198,72.86542843731198]","[true,true]","[5.0,5.0]","[4500.0,4762.0]","[10.0,10.0]","[288.0,284.0]"
3090,10119,62.10811441593757,0.6768463030971155,1.2113050167402368,22.288764593734214,64.45916656540979,79.96576873310715,418.1410752688172,4875.0,1,"[0.6768463030971155]","[91.41]","[62.10811441593757]","[22.288764593734214]","[1.2113050167402368]","[5.0]","[64.45916656540979]","[false]","[146.0]","[1580092473]","[418.1410752688172]","[true]","[42.0]","[52265.24079999415]","[false]","[8.0]","[35.0]","[4875.0]","[8396.0]","[40.0]","[79.96576873310715]","[true]","[5.0]","[4340.0]","[10.0]","[278.0]"
3090,10119,23.979735954272943,0.2615625256769087,3.760539890086607,17.52745066344181,42.07237495287386,80.0,404.2075268817204,3226.0,1,"[0.2615625256769087]","[85.68]","[23.979735954272943]","[17.52745066344181]","[3.760539890086607]","[5.0]","[42.07237495287386]","[false]","[791.0]","[-1701826336]","[404.2075268817204]","[true]","[28.0]","[52845.918399994385]","[false]","[8.0]","[35.0]","[3226.0]","[8396.0]","[40.0]","[80.0]","[true]","[5.0]","[2691.0]","[10.0]","[253.0]"
3090,10119,55.451189848790754,0.6174300587910491,3.4277138225270796,25.826045502968658,28.48465717307161,22.4498912426654,295.692281414238,510.0,2,"[0.6174300587910491,0.6174300587910491]","[52.99,33.79]","[55.451189848790754,55.451189848790754]","[25.826045502968658,25.826045502968658]","[3.4277138225270796,3.4277138225270796]","[5.0,5.0]","[28.48465717307161,28.48465717307161]","[false,false]","[1962.0,2266.0]","[-621875635,692117726]","[439.9197802197804,151.46478260869554]","[true,true]","[44.0,49.0]","[45925.86399999696,44211.62559999809]","[false,false]","[8.0,8.0]","[35.0,35.0]","[778.0,242.0]","[8396.0,8396.0]","[40.0,40.0]","[22.4498912426654,22.4498912426654]","[true,true]","[5.0,5.0]","[243.0,-293.0]","[10.0,10.0]","[222.0,198.0]"
3090,10119,63.45803570278769,0.3464945021855369,1.8342185777592515,16.10908852367418,79.70079924864274,22.009935985265297,226.922004784689,2318.5,2,"[0.3464945021855369,0.3464945021855369]","[78.75999999999999,82.09]","[63.45803570278769,63.45803570278769]","[16.10908852367418,16.10908852367418]","[1.8342185777592515,1.8342185777592515]","[5.0,5.0]","[79.70079924864274,79.70079924864274]","[false,false]","[1417.0,1318.0]","[-2035594966,-2079047974]","[405.4772727272727,48.3667368421053]","[true,true]","[42.0,44.0]","[49905.72159999532,49994.3631999951]","[false,false]","[8.0,8.0]","[35.0,35.0]","[2275.0,2362.0]","[8396.0,8396.0]","[40.0,40.0]","[22.009935985265297,22.009935985265297]","[true,true]","[5.0,5.0]","[1740.0,1827.0]","[10.0,10.0]","[213.0,233.0]"
3090,10119,47.88365679304892,0.7685155383044755,2.7150647259452514,25.769803324653907,62.68375233717723,73.39752652415567,255.5156989247311,4719.0,9,"[0.7685155383044755,0.7685155383044755,0.7685155383044755,0.7685155383044755,0.7685155383044755,0.7685155383044755,0.7685155383044755,0.7685155383044755,0.7685155383044755]","[89.02,89.36,91.24,89.14,89.66,90.33,90.42,89.37,92.88]","[47.88365679304892,47.88365679304892,47.88365679304892,47.88365679304892,47.88365679304892,47.88365679304892,47.88365679304892,47.88365679304892,47.88365679304892]","[25.769803324653907,25.769803324653907,25.769803324653907,25.769803324653907,25.769803324653907,25.769803324653907,25.769803324653907,25.769803324653907,25.769803324653907]","[2.7150647259452514,2.7150647259452514,2.7150647259452514,2.7150647259452514,2.7150647259452514,2.7150647259452514,2.7150647259452514,2.7150647259452514,2.7150647259452514]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[62.68375233717723,62.68375233717723,62.68375233717723,62.68375233717723,62.68375233717723,62.68375233717723,62.68375233717723,62.68375233717723,62.68375233717723]","[false,false,false,false,false,false,false,false,false]","[225.0,275.0,243.0,241.0,283.0,229.0,270.0,253.0,235.0]","[1775144375,-43367730,493565605,-1946832542,203367940,-703053566,-1322777369,-743473424,-512967149]","[-667.1073333333334,-92.63393258426981,94.73466666666661,429.8059090909091,380.13310344827585,368.5234782608695,379.84064516129035,-1076.788791208791,255.5156989247311]","[true,true,true,true,true,true,true,true,true]","[39.0,45.0,31.0,40.0,24.0,34.0,30.0,46.0,20.0]","[52312.56639999412,52219.41759999428,52702.93999999405,53342.962399994154,51611.69679999436,52050.898399994156,52343.36559999401,50792.38799999449,52052.90159999408]","[false,false,false,false,false,false,false,false,false]","[8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0]","[35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0]","[4647.0,4380.0,5008.0,4678.0,4719.0,5022.0,4816.0,4495.0,5128.0]","[8396.0,8396.0,8396.0,8396.0,8396.0,8396.0,8396.0,8396.0,8396.0]","[40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0]","[73.39752652415567,73.39752652415567,73.39752652415567,73.39752652415567,73.39752652415567,73.39752652415567,73.39752652415567,73.39752652415567,73.39752652415567]","[true,true,true,true,true,true,true,true,true]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[4112.0,3845.0,4473.0,4143.0,4184.0,4487.0,4281.0,3960.0,4593.0]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[270.0,278.0,273.0,276.0,274.0,267.0,274.0,275.0,265.0]"
3090,10119,60.91375246226946,0.2,3.073291056348253,16.18942002358818,68.34908255623267,44.08055139176896,-130.89097706641184,3884.5,6,"[0.2,0.2,0.2,0.2,0.2,0.2]","[87.53999999999999,87.08,78.45,84.83000000000001,87.88,90.32]","[60.91375246226946,60.91375246226946,60.91375246226946,60.91375246226946,60.91375246226946,60.91375246226946]","[16.18942002358818,16.18942002358818,16.18942002358818,16.18942002358818,16.18942002358818,16.18942002358818]","[3.073291056348253,3.073291056348253,3.073291056348253,3.073291056348253,3.073291056348253,3.073291056348253]","[5.0,5.0,5.0,5.0,5.0,5.0]","[68.34908255623267,68.34908255623267,68.34908255623267,68.34908255623267,68.34908255623267,68.34908255623267]","[false,false,false,false,false,false]","[860.0,583.0,1314.0,682.0,672.0,567.0]","[-1290825217,-625846123,1442786364,-1921158130,1591108491,1190623369]","[-909.9886021505375,180.45130434782618,-655.8229213483145,-385.26217391304357,123.4802197802199,222.93677419354827]","[true,true,true,true,true,true]","[37.0,28.0,35.0,22.0,26.0,23.0]","[51300.19919999445,52590.76079999434,50224.4807999954,50314.62479999475,52239.19919999436,51951.9903999943]","[false,false,false,false,false,false]","[8.0,8.0,8.0,8.0,8.0,8.0]","[35.0,35.0,35.0,35.0,35.0,35.0]","[3378.0,4050.0,2234.0,3839.0,3930.0,4249.0]","[8396.0,8396.0,8396.0,8396.0,8396.0,8396.0]","[40.0,40.0,40.0,40.0,40.0,40.0]","[44.08055139176896,44.08055139176896,44.08055139176896,44.08055139176896,44.08055139176896,44.08055139176896]","[true,true,true,true,true,true]","[5.0,5.0,5.0,5.0,5.0,5.0]","[2843.0,3515.0,1699.0,3304.0,3395.0,3714.0]","[10.0,10.0,10.0,10.0,10.0,10.0]","[261.0,267.0,257.0,261.0,268.0,265.0]"
3090,10119,72.95672998222635,0.7224733280333651,4.16592616326662,17.289531962234896,71.59090090544433,72.77312047542857,91.14021505376337,5356.0,3,"[0.7224733280333651,0.7224733280333651,0.7224733280333651]","[91.14999999999999,90.45,91.75999999999999]","[72.95672998222635,72.95672998222635,72.95672998222635]","[17.289531962234896,17.289531962234896,17.289531962234896]","[4.16592616326662,4.16592616326662,4.16592616326662]","[5.0,5.0,5.0]","[71.59090090544433,71.59090090544433,71.59090090544433]","[false,false,false]","[129.0,127.0,136.0]","[160657293,-579740678,-315656931]","[379.5536842105263,91.14021505376337,26.292000000000087]","[true,true,true]","[31.0,33.0,38.0]","[52360.89359999406,52228.18159999424,52528.1607999941]","[false,false,false]","[8.0,8.0,8.0]","[35.0,35.0,35.0]","[5364.0,5356.0,5117.0]","[8396.0,8396.0,8396.0]","[40.0,40.0,40.0]","[72.77312047542857,72.77312047542857,72.77312047542857]","[true,true,true]","[5.0,5.0,5.0]","[4829.0,4821.0,4582.0]","[10.0,10.0,10.0]","[289.0,286.0,275.0]"
3090,10119,62.56089466316611,0.57872942088108,4.492014870474846,29.408692091382015,33.27138644105434,80.0,12.41067171470442,4411.0,4,"[0.57872942088108,0.57872942088108,0.57872942088108,0.57872942088108]","[88.12,90.02,88.3,90.84]","[62.56089466316611,62.56089466316611,62.56089466316611,62.56089466316611]","[29.408692091382015,29.408692091382015,29.408692091382015,29.408692091382015]","[4.492014870474846,4.492014870474846,4.492014870474846,4.492014870474846]","[5.0,5.0,5.0,5.0]","[33.27138644105434,33.27138644105434,33.27138644105434,33.27138644105434]","[false,false,false,false]","[780.0,558.0,300.0,391.0]","[-1525193173,-834741095,542845539,897519591]","[401.5823655913978,85.1078651685392,-157.7247826086957,-60.286521739130364]","[true,true,true,true]","[34.0,36.0,32.0,32.0]","[52394.44719999436,51391.09439999433,52022.10239999439,51480.487199994306]","[false,false,false,false]","[8.0,8.0,8.0,8.0]","[35.0,35.0,35.0,35.0]","[3813.0,4327.0,4606.0,4495.0]","[8396.0,8396.0,8396.0,8396.0]","[40.0,40.0,40.0,40.0]","[80.0,80.0,80.0,80.0]","[true,true,true,true]","[5.0,5.0,5.0,5.0]","[3278.0,3792.0,4071.0,3960.0]","[10.0,10.0,10.0,10.0]","[254.0,255.0,277.0,260.0]"
3090,10119,20.0,0.48113374891671346,3.945677623408318,25.935960285380347,37.31913245771391,21.874109253633783,82.19652173913033,970.0,5,"[0.48113374891671346,0.48113374891671346,0.48113374891671346,0.48113374891671346,0.48113374891671346]","[56.08,77.14999999999999,59.93000000000001,59.38,71.11]","[20.0,20.0,20.0,20.0,20.0]","[25.935960285380347,25.935960285380347,25.935960285380347,25.935960285380347,25.935960285380347]","[3.945677623408318,3.945677623408318,3.945677623408318,3.945677623408318,3.945677623408318]","[5.0,5.0,5.0,5.0,5.0]","[37.31913245771391,37.31913245771391,37.31913245771391,37.31913245771391,37.31913245771391]","[false,false,false,false,false]","[1905.0,1475.0,1783.0,1736.0,1661.0]","[-814559631,-70729068,2117157364,-1708852989,-1627756931]","[-127.47636363636354,146.0666666666666,82.19652173913033,325.3839130434783,-1151.4922222222222]","[true,true,true,true,true]","[38.0,41.0,44.0,35.0,40.0]","[48715.57039999665,49948.79039999536,48677.75999999652,49185.571199996586,50222.72799999572]","[false,false,false,false,false]","[8.0,8.0,8.0,8.0,8.0]","[35.0,35.0,35.0,35.0,35.0]","[889.0,2008.0,937.0,970.0,1577.0]","[8396.0,8396.0,8396.0,8396.0,8396.0]","[40.0,40.0,40.0,40.0,40.0]","[21.874109253633783,21.874109253633783,21.874109253633783,21.874109253633783,21.874109253633783]","[true,true,true,true,true]","[5.0,5.0,5.0,5.0,5.0]","[354.0,1473.0,402.0,435.0,1042.0]","[10.0,10.0,10.0,10.0,10.0]","[204.0,233.0,211.0,199.0,229.0]"
3090,10119,78.21900646227706,0.2821014143886229,2.986974812380132,23.238380238381037,52.39824096252753,35.30472094949555,-109.98211948970587,1601.5,2,"[0.2821014143886229,0.2821014143886229]","[76.36,62.11]","[78.21900646227706,78.21900646227706]","[23.238380238381037,23.238380238381037]","[2.986974812380132,2.986974812380132]","[5.0,5.0]","[52.39824096252753,52.39824096252753]","[false,false]","[1322.0,1658.0]","[-867154040,1987111358]","[414.7421978021975,-634.7064367816092]","[true,true]","[42.0,48.0]","[49936.771199995404,48470.679199996535]","[false,false]","[8.0,8.0]","[35.0,35.0]","[2041.0,1162.0]","[8396.0,8396.0]","[40.0,40.0]","[35.30472094949555,35.30472094949555]","[true,true]","[5.0,5.0]","[1506.0,627.0]","[10.0,10.0]","[251.0,226.0]"
3090,10119,63.45991650406525,0.8,3.724477139590261,13.368226924001034,71.32333481640875,61.169223733335755,85.73478260869558,5086.0,3,"[0.8,0.8,0.8]","[91.16,90.8,91.92]","[63.45991650406525,63.45991650406525,63.45991650406525]","[13.368226924001034,13.368226924001034,13.368226924001034]","[3.724477139590261,3.724477139590261,3.724477139590261]","[5.0,5.0,5.0]","[71.32333481640875,71.32333481640875,71.32333481640875]","[false,false,false]","[214.0,204.0,214.0]","[1404074869,965457747,-680249508]","[85.73478260869558,-68.86000000000024,255.11258426966302]","[true,true,true]","[30.0,30.0,34.0]","[51968.76719999419,53051.997599994065,52150.80799999407]","[false,false,false]","[8.0,8.0,8.0]","[35.0,35.0,35.0]","[5009.0,5086.0,5094.0]","[8396.0,8396.0,8396.0]","[40.0,40.0,40.0]","[61.169223733335755,61.169223733335755,61.169223733335755]","[true,true,true]","[5.0,5.0,5.0]","[4474.0,4551.0,4559.0]","[10.0,10.0,10.0]","[277.0,277.0,273.0]"
3090,10119,24.690966668831095,0.26674238955752494,3.781599830374085,17.76799251219802,43.903097350067895,72.90634476468225,416.6602150537635,2491.0,1,"[0.26674238955752494]","[80.64]","[24.690966668831095]","[17.76799251219802]","[3.781599830374085]","[5.0]","[43.903097350067895]","[false]","[967.0]","[-304646507]","[416.6602150537635]","[true]","[34.0]","[50849.97999999494]","[false]","[8.0]","[35.0]","[2491.0]","[8396.0]","[40.0]","[72.90634476468225]","[true]","[5.0]","[1956.0]","[10.0]","[253.0]"
3090,10119,45.64310434075942,0.6265659540591728,4.092275171067108,28.673845053375054,40.30724768292825,20.015142207749072,270.2321928071928,2848.0,2,"[0.6265659540591728,0.6265659540591728]","[81.3,84.72]","[45.64310434075942,45.64310434075942]","[28.673845053375054,28.673845053375054]","[4.092275171067108,4.092275171067108]","[5.0,5.0]","[40.30724768292825,40.30724768292825]","[false,false]","[1280.0,1376.0]","[801275995,-420585779]","[186.94636363636346,353.51802197802215]","[true,true]","[39.0,25.0]","[49283.97839999513,51305.9583999947]","[false,false]","[8.0,8.0]","[35.0,35.0]","[2744.0,2952.0]","[8396.0,8396.0]","[40.0,40.0]","[20.015142207749072,20.015142207749072]","[true,true]","[5.0,5.0]","[2209.0,2417.0]","[10.0,10.0]","[244.0,251.0]"
3090,10119,77.5452462792751,0.2125470948291083,2.422862779417537,6.481417861473427,64.62616961320221,20.223793983202487,51.98742735042731,771.0,10,"[0.2125470948291083,0.2125470948291083,0.2125470948291083,0.2125470948291083,0.2125470948291083,0.2125470948291083,0.2125470948291083,0.2125470948291083,0.2125470948291083,0.2125470948291083]","[65.71000000000001,31.180000000000003,64.63,27.779999999999998,69.58,75.68,28.660000000000004,28.46,49.35,49.370000000000005]","[77.5452462792751,77.5452462792751,77.5452462792751,77.5452462792751,77.5452462792751,77.5452462792751,77.5452462792751,77.5452462792751,77.5452462792751,77.5452462792751]","[6.481417861473427,6.481417861473427,6.481417861473427,6.481417861473427,6.481417861473427,6.481417861473427,6.481417861473427,6.481417861473427,6.481417861473427,6.481417861473427]","[2.422862779417537,2.422862779417537,2.422862779417537,2.422862779417537,2.422862779417537,2.422862779417537,2.422862779417537,2.422862779417537,2.422862779417537,2.422862779417537]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[64.62616961320221,64.62616961320221,64.62616961320221,64.62616961320221,64.62616961320221,64.62616961320221,64.62616961320221,64.62616961320221,64.62616961320221,64.62616961320221]","[false,false,false,false,false,false,false,false,false,false]","[1330.0,1810.0,1289.0,1724.0,1362.0,1281.0,1799.0,1823.0,1341.0,1689.0]","[-900679627,1506947218,186963962,1770063760,-724240217,-1058385366,-1812628726,949675387,1023190444,861370684]","[-761.1343478260867,-842.0731868131868,388.05479166666646,394.85630434782615,113.64307692307688,-324.3375555555555,-9.668222222222255,123.98838709677409,-69.4103296703297,421.62131868131854]","[true,true,true,true,true,true,true,true,true,true]","[40.0,49.0,44.0,53.0,37.0,38.0,47.0,43.0,49.0,42.0]","[48277.370399996435,43099.849599997986,49170.7975999962,43541.05439999825,49564.42639999588,51428.65439999527,43588.63039999824,43311.6879999983,46370.82479999721,44083.6711999976]","[false,false,false,false,false,false,false,false,false,false]","[8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0]","[35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0]","[1471.0,211.0,1240.0,181.0,1669.0,1721.0,191.0,192.0,781.0,761.0]","[8396.0,8396.0,8396.0,8396.0,8396.0,8396.0,8396.0,8396.0,8396.0,8396.0]","[40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0]","[20.223793983202487,20.223793983202487,20.223793983202487,20.223793983202487,20.223793983202487,20.223793983202487,20.223793983202487,20.223793983202487,20.223793983202487,20.223793983202487]","[true,true,true,true,true,true,true,true,true,true]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[936.0,-324.0,705.0,-354.0,1134.0,1186.0,-344.0,-343.0,246.0,226.0]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[196.0,119.0,200.0,118.0,188.0,213.0,86.0,72.0,188.0,177.0]"
3090,10119,20.0,0.4280712095961735,1.3495196181850104,21.93289307915535,59.41229394825548,44.99364268892758,405.62107526881726,1240.0,1,"[0.4280712095961735]","[64.99000000000001]","[20.0]","[21.93289307915535]","[1.3495196181850104]","[5.0]","[59.41229394825548]","[false]","[1473.0]","[903641815]","[405.62107526881726]","[true]","[37.0]","[48531.02559999615]","[false]","[8.0]","[35.0]","[1240.0]","[8396.0]","[40.0]","[44.99364268892758]","[true]","[5.0]","[705.0]","[10.0]","[203.0]"
3090,10119,20.000495032343462,0.2,3.310634556286294,16.973149948902723,73.79073000966744,68.62762300588925,-198.17804800724628,2631.5,4,"[0.2,0.2,0.2,0.2]","[78.57,80.89,81.86,79.42]","[20.000495032343462,20.000495032343462,20.000495032343462,20.000495032343462]","[16.973149948902723,16.973149948902723,16.973149948902723,16.973149948902723]","[3.310634556286294,3.310634556286294,3.310634556286294,3.310634556286294]","[5.0,5.0,5.0,5.0]","[73.79073000966744,73.79073000966744,73.79073000966744,73.79073000966744]","[false,false,false,false]","[989.0,873.0,837.0,881.0]","[-1526697747,-611137279,1223908853,1789467644]","[429.6892134831462,-1138.700879120879,-190.86479166666658,-205.49130434782597]","[true,true,true,true]","[36.0,37.0,25.0,33.0]","[50132.0831999953,50947.3855999949,50733.293599994824,51586.15599999479]","[false,false,false,false]","[8.0,8.0,8.0,8.0]","[35.0,35.0,35.0,35.0]","[2442.0,2717.0,3115.0,2546.0]","[8396.0,8396.0,8396.0,8396.0]","[40.0,40.0,40.0,40.0]","[68.62762300588925,68.62762300588925,68.62762300588925,68.62762300588925]","[true,true,true,true]","[5.0,5.0,5.0,5.0]","[1907.0,2182.0,2580.0,2011.0]","[10.0,10.0,10.0,10.0]","[248.0,253.0,256.0,250.0]"
3090,10119,34.89643143644672,0.7124910167049878,4.420484396080009,21.162262326212634,61.61900571157953,59.58366915968248,420.12298431905174,4317.5,4,"[0.7124910167049878,0.7124910167049878,0.7124910167049878,0.7124910167049878]","[89.68,91.35,90.94,90.21000000000001]","[34.89643143644672,34.89643143644672,34.89643143644672,34.89643143644672]","[21.162262326212634,21.162262326212634,21.162262326212634,21.162262326212634]","[4.420484396080009,4.420484396080009,4.420484396080009,4.420484396080009]","[5.0,5.0,5.0,5.0]","[61.61900571157953,61.61900571157953,61.61900571157953,61.61900571157953]","[false,false,false,false]","[487.0,462.0,451.0,480.0]","[432124996,-2006245900,1275552034,-250353031]","[433.7687640449439,411.4015730337078,395.343076923077,428.84439560439563]","[true,true,true,true]","[43.0,38.0,32.0,35.0]","[51138.440799994365,51220.57199999432,52126.26879999417,52180.355199994236]","[false,false,false,false]","[8.0,8.0,8.0,8.0]","[35.0,35.0,35.0,35.0]","[4251.0,4476.0,4321.0,4314.0]","[8396.0,8396.0,8396.0,8396.0]","[40.0,40.0,40.0,40.0]","[59.58366915968248,59.58366915968248,59.58366915968248,59.58366915968248]","[true,true,true,true]","[5.0,5.0,5.0,5.0]","[3716.0,3941.0,3786.0,3779.0]","[10.0,10.0,10.0,10.0]","[258.0,258.0,255.0,253.0]"
3090,10119,29.471749066126236,0.42647228149283367,4.699505421323557,5.0,76.44022939640203,21.718954552749462,151.88417494089842,1972.5,6,"[0.42647228149283367,0.42647228149283367,0.42647228149283367,0.42647228149283367,0.42647228149283367,0.42647228149283367]","[76.53999999999999,79.55,75.81,77.01,78.42,77.19]","[29.471749066126236,29.471749066126236,29.471749066126236,29.471749066126236,29.471749066126236,29.471749066126236]","[5.0,5.0,5.0,5.0,5.0,5.0]","[4.699505421323557,4.699505421323557,4.699505421323557,4.699505421323557,4.699505421323557,4.699505421323557]","[5.0,5.0,5.0,5.0,5.0,5.0]","[76.44022939640203,76.44022939640203,76.44022939640203,76.44022939640203,76.44022939640203,76.44022939640203]","[false,false,false,false,false,false]","[1411.0,1476.0,1462.0,1470.0,1358.0,1588.0]","[206251460,1648634777,1909531661,1222125431,1374595669,2104330580]","[174.3062222222223,369.5463736263738,-490.99266666666665,129.46212765957455,-658.552,176.35698924731184]","[true,true,true,true,true,true]","[46.0,28.0,34.0,47.0,38.0,32.0]","[49298.25119999534,49833.85679999531,50675.9519999954,49075.14479999546,49292.241599995235,50862.24959999526]","[false,false,false,false,false,false]","[8.0,8.0,8.0,8.0,8.0,8.0]","[35.0,35.0,35.0,35.0,35.0,35.0]","[1869.0,1970.0,1943.0,1975.0,1986.0,2109.0]","[8396.0,8396.0,8396.0,8396.0,8396.0,8396.0]","[40.0,40.0,40.0,40.0,40.0,40.0]","[21.718954552749462,21.718954552749462,21.718954552749462,21.718954552749462,21.718954552749462,21.718954552749462]","[true,true,true,true,true,true]","[5.0,5.0,5.0,5.0,5.0,5.0]","[1334.0,1435.0,1408.0,1440.0,1451.0,1574.0]","[10.0,10.0,10.0,10.0,10.0,10.0]","[195.0,195.0,181.0,233.0,202.0,201.0]"
3090,10119,20.0,0.6428791075163205,3.422275725003737,14.793356144954307,80.0,77.77821564750265,374.4432608695652,4042.0,1,"[0.6428791075163205]","[89.1]","[20.0]","[14.793356144954307]","[3.422275725003737]","[5.0]","[80.0]","[false]","[630.0]","[1369041560]","[374.4432608695652]","[true]","[35.0]","[52815.36959999428]","[false]","[8.0]","[35.0]","[4042.0]","[8396.0]","[40.0]","[77.77821564750265]","[true]","[5.0]","[3507.0]","[10.0]","[254.0]"
3090,10119,28.661011464841387,0.5706889613452809,3.2236557155977956,14.519093397741313,45.02242670722732,26.014949803386045,410.6021505376343,162.0,3,"[0.5706889613452809,0.5706889613452809,0.5706889613452809]","[33.82,26.090000000000003,26.490000000000002]","[28.661011464841387,28.661011464841387,28.661011464841387]","[14.519093397741313,14.519093397741313,14.519093397741313]","[3.2236557155977956,3.2236557155977956,3.2236557155977956]","[5.0,5.0,5.0]","[45.02242670722732,45.02242670722732,45.02242670722732]","[false,false,false]","[1850.0,2285.0,2228.0]","[527127099,1082742734,1864171485]","[419.63340909090914,410.6021505376343,272.8427659574468]","[true,true,true]","[48.0,53.0,48.0]","[44502.59039999796,43225.049599998376,42796.615199998254]","[false,false,false]","[8.0,8.0,8.0]","[35.0,35.0,35.0]","[336.0,154.0,162.0]","[8396.0,8396.0,8396.0]","[40.0,40.0,40.0]","[26.014949803386045,26.014949803386045,26.014949803386045]","[true,true,true]","[5.0,5.0,5.0]","[-199.0,-381.0,-373.0]","[10.0,10.0,10.0]","[198.0,137.0,133.0]"
3090,10119,32.00447815237743,0.5922065078239537,3.2297001066650513,24.06287810397344,24.61918837325523,34.0311988555088,-8.749772727272557,399.0,5,"[0.5922065078239537,0.5922065078239537,0.5922065078239537,0.5922065078239537,0.5922065078239537]","[37.08,46.45,32.39,42.25,31.3]","[32.00447815237743,32.00447815237743,32.00447815237743,32.00447815237743,32.00447815237743]","[24.06287810397344,24.06287810397344,24.06287810397344,24.06287810397344,24.06287810397344]","[3.2297001066650513,3.2297001066650513,3.2297001066650513,3.2297001066650513,3.2297001066650513]","[5.0,5.0,5.0,5.0,5.0]","[24.61918837325523,24.61918837325523,24.61918837325523,24.61918837325523,24.61918837325523]","[false,false,false,false,false]","[2027.0,2000.0,2268.0,1931.0,2494.0]","[-1265534917,-1095941754,1390602517,-2009895616,-936913877]","[338.63936170212764,40.525263157894756,-266.3282222222223,-8.749772727272557,-84.40681318681322]","[true,true,true,true,true]","[50.0,48.0,51.0,49.0,48.0]","[44391.412799998,45660.69039999748,44214.88079999824,46016.25839999773,43625.43919999813]","[false,false,false,false,false]","[8.0,8.0,8.0,8.0,8.0]","[35.0,35.0,35.0,35.0,35.0]","[399.0,589.0,272.0,594.0,217.0]","[8396.0,8396.0,8396.0,8396.0,8396.0]","[40.0,40.0,40.0,40.0,40.0]","[34.0311988555088,34.0311988555088,34.0311988555088,34.0311988555088,34.0311988555088]","[true,true,true,true,true]","[5.0,5.0,5.0,5.0,5.0]","[-136.0,54.0,-263.0,59.0,-318.0]","[10.0,10.0,10.0,10.0,10.0]","[212.0,234.0,198.0,215.0,210.0]"
